full_path,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-37.054988861083984,,-103.77261352539062,-120.0,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-31.953012466430664,7.121594429016113,7.121594429016113,-31.780061721801758,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-29.538785934448242,7.4551777839660645,7.4551777839660645,-29.538410186767578,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-38.52537536621094,5.121829986572266,5.121829986572266,-37.14490509033203,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-26.681716918945312,10.98831844329834,10.98831844329834,-26.186798095703125,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-34.9844970703125,-0.33963432908058167,-0.33963432908058167,-27.511396408081055,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-32.30217361450195,12.804510116577148,12.804510116577148,-32.12579345703125,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-34.35592269897461,5.7381439208984375,5.7381439208984375,-33.08759307861328,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-23.80854606628418,13.132966041564941,13.132966041564941,-23.5837459564209,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-36.04815673828125,7.469656944274902,7.469656944274902,-35.549747467041016,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-32.556400299072266,4.807916164398193,4.807916164398193,-30.522920608520508,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-32.26763153076172,6.029655933380127,6.029655933380127,-32.096981048583984,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-23.337997436523438,6.874711990356445,6.874711990356445,-22.491390228271484,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-28.466400146484375,10.448171615600586,10.448171615600586,-28.37289810180664,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-26.71472930908203,17.67752456665039,17.67752456665039,-26.56557273864746,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-30.250978469848633,7.3148345947265625,7.3148345947265625,-29.36051368713379,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-34.06564712524414,4.881598949432373,4.881598949432373,-32.966339111328125,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-33.730499267578125,8.353668212890625,8.353668212890625,-33.272789001464844,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-29.289255142211914,7.712923526763916,7.712923526763916,-28.459775924682617,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.19242858886719,7.662625789642334,7.662625789642334,-32.536861419677734,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-28.164060592651367,11.805578231811523,11.805578231811523,-27.765216827392578,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-23.346904754638672,8.091007232666016,8.091007232666016,-23.3326358795166,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-29.85025405883789,9.11263656616211,9.11263656616211,-29.572986602783203,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-26.69395637512207,11.320724487304688,11.320724487304688,-26.366230010986328,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-29.903898239135742,8.113658905029297,8.113658905029297,-29.084144592285156,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-24.911670684814453,7.185394287109375,7.185394287109375,-24.397544860839844,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-26.742088317871094,8.64393424987793,8.64393424987793,-26.047943115234375,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-23.99319076538086,18.041011810302734,18.041011810302734,-23.80704689025879,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-28.097530364990234,9.47689437866211,9.47689437866211,-27.96504783630371,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7dd515b0-e218-425d-b8bf-a75056237d6a.npz,-41.555625915527344,,-95.76777648925781,-120.0,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-29.08110809326172,4.276455879211426,4.276455879211426,-27.085739135742188,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-31.106708526611328,5.418551445007324,5.418551445007324,-30.097354888916016,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-28.257644653320312,12.774826049804688,12.774826049804688,-27.8867244720459,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-27.477495193481445,10.347951889038086,10.347951889038086,-27.16669273376465,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-25.605859756469727,10.459013938903809,10.459013938903809,-25.0262451171875,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-37.32143783569336,6.059287071228027,6.059287071228027,-36.94702911376953,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-26.01527976989746,9.820423126220703,9.820423126220703,-25.7565975189209,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-25.360153198242188,11.148894309997559,11.148894309997559,-25.34492301940918,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-34.21697235107422,8.465997695922852,8.465997695922852,-33.740047454833984,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-30.513042449951172,6.585968971252441,6.585968971252441,-29.82468605041504,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-30.961280822753906,5.903369903564453,5.903369903564453,-31.337482452392578,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-27.93960952758789,9.58790397644043,9.58790397644043,-27.848506927490234,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-33.33013153076172,7.098316192626953,7.098316192626953,-33.05343246459961,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-30.096981048583984,7.781162261962891,7.781162261962891,-30.21518325805664,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-34.30400466918945,3.559337615966797,3.559337615966797,-32.18638610839844,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-28.413524627685547,10.632905960083008,10.632905960083008,-27.704891204833984,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-29.078588485717773,10.535551071166992,10.535551071166992,-28.746545791625977,6932jblk,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,-30.496726989746094,9.778219223022461,9.778219223022461,-29.822513580322266,6932jblk,MoisesDBDatasource
