full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/M.E.R.C.npz,-24.02462387084961,7.305531024932861,7.305531024932861,-23.811355590820312,-27.53685188293457,5.15084981918335,5.15084981918335,-25.595109939575195,-28.479251861572266,3.076012372970581,3.076012372970581,-29.60457992553711,-27.326122283935547,3.435615062713623,3.435615062713623,-26.371723175048828,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Moosmusic - Big Dummy Shake.npz,-23.275447845458984,10.162162780761719,10.162162780761719,-23.11005401611328,-21.291213989257812,8.885873794555664,8.885873794555664,-20.35131072998047,-24.330759048461914,5.204806327819824,5.204806327819824,-24.74270248413086,-24.150367736816406,5.32216739654541,5.32216739654541,-23.32993507385254,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Motor Tapes - Shore.npz,-23.40247917175293,5.420202732086182,5.420202732086182,-23.82160186767578,-31.92106056213379,5.748802661895752,5.748802661895752,-30.73631477355957,-27.503028869628906,8.453811645507812,8.453811645507812,-27.018760681152344,-22.40581512451172,7.611824035644531,7.611824035644531,-21.355548858642578,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Mu - Too Bright.npz,-25.384042739868164,8.415206909179688,8.415206909179688,-25.499982833862305,-22.18670082092285,12.558122634887695,12.558122634887695,-21.7752742767334,-30.848384857177734,2.4875705242156982,2.4875705242156982,-32.16162109375,-27.687625885009766,4.740556716918945,4.740556716918945,-26.072696685791016,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Nerve 9 - Pray For The Rain.npz,-25.033483505249023,7.510780334472656,7.510780334472656,-24.894832611083984,-27.90206527709961,10.70045280456543,10.70045280456543,-27.336061477661133,-27.471755981445312,6.00754451751709,6.00754451751709,-27.182710647583008,-24.47893524169922,6.453596591949463,6.453596591949463,-23.57499885559082,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/PR - Happy Daze.npz,-33.081851959228516,-7.301029682159424,-7.301029682159424,-40.762691497802734,-15.861634254455566,15.013036727905273,15.013036727905273,-15.580042839050293,-24.907007217407227,6.563083171844482,6.563083171844482,-25.81821632385254,-39.16866683959961,0.02396295964717865,0.02396295964717865,-29.029205322265625,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/PR - Oh No.npz,-33.16968536376953,0.5575851202011108,0.5575851202011108,-34.985565185546875,-18.886552810668945,12.48729419708252,12.48729419708252,-18.48023796081543,-23.988435745239258,4.700425148010254,4.700425148010254,-22.573232650756836,-25.372220993041992,1.767919898033142,1.767919898033142,-26.435253143310547,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Punkdisco - Oral Hygiene.npz,-30.032196044921875,5.976961612701416,5.976961612701416,-30.492511749267578,-24.146272659301758,7.09802770614624,7.09802770614624,-22.405982971191406,-21.685806274414062,6.871310710906982,6.871310710906982,-21.940876007080078,-35.1545295715332,4.754218578338623,4.754218578338623,-32.9968376159668,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Raft Monk - Tiring.npz,-25.024646759033203,4.847118377685547,4.847118377685547,-24.04503059387207,-23.642200469970703,6.997714519500732,6.997714519500732,-23.060962677001953,-22.073314666748047,6.170314311981201,6.170314311981201,-22.033702850341797,-23.483417510986328,4.418740272521973,4.418740272521973,-21.898513793945312,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Sambasevam Shanmugam - Kaathaadi.npz,-23.9149169921875,10.866544723510742,10.866544723510742,-23.687538146972656,-30.761188507080078,4.433318614959717,4.433318614959717,-28.859243392944336,-23.988712310791016,9.488967895507812,9.488967895507812,-23.70153045654297,-24.93107795715332,7.225232124328613,7.225232124328613,-25.057022094726562,3i6i6v60,MUSDB18HQDatasource
