full_path,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-28.7435245513916,5.6519880294799805,5.6519880294799805,-26.81552505493164,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-31.700546264648438,6.653713226318359,6.653713226318359,-30.405752182006836,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-28.970359802246094,10.617342948913574,10.617342948913574,-28.383310317993164,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-31.68616485595703,9.705710411071777,9.705710411071777,-31.52195930480957,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-28.103195190429688,5.062203407287598,5.062203407287598,-27.044570922851562,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-26.859323501586914,2.935526132583618,2.935526132583618,-26.93986701965332,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-30.107906341552734,9.336047172546387,9.336047172546387,-29.404085159301758,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-32.754947662353516,7.663366317749023,7.663366317749023,-32.11865997314453,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-30.154869079589844,7.043277740478516,7.043277740478516,-29.58914566040039,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-34.22504806518555,3.7614779472351074,3.7614779472351074,-34.667381286621094,qtyn4z9v,MoisesDBDatasource
