full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,guitar/PredDecibel,guitar/SNR,guitar/SignalNoiseRatio,guitar/TargetDecibel,piano/PredDecibel,piano/SNR,piano/SignalNoiseRatio,piano/TargetDecibel,wind/PredDecibel,wind/SNR,wind/SignalNoiseRatio,wind/TargetDecibel,bowed_strings/PredDecibel,bowed_strings/SNR,bowed_strings/SignalNoiseRatio,bowed_strings/TargetDecibel,percussion/PredDecibel,percussion/SNR,percussion/SignalNoiseRatio,percussion/TargetDecibel,other_keys/PredDecibel,other_keys/SNR,other_keys/SignalNoiseRatio,other_keys/TargetDecibel,other_plucked/PredDecibel,other_plucked/SNR,other_plucked/SignalNoiseRatio,other_plucked/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-32.479740142822266,7.162829399108887,7.162829399108887,-31.761615753173828,-31.14332389831543,7.9559221267700195,7.9559221267700195,-30.77674102783203,-23.72112274169922,14.82077407836914,14.82077407836914,-23.5837459564209,-31.072473526000977,4.167088031768799,4.167088031768799,-30.401241302490234,-49.302215576171875,0.4555617868900299,0.4555617868900299,-37.994937896728516,-79.07687377929688,,-59.889713287353516,-120.0,-61.965911865234375,0.00459176953881979,0.00459176953881979,-45.33448791503906,-85.66646575927734,,,-120.0,-61.84184646606445,,,-120.0,-63.37118148803711,,-73.28795623779297,-120.0,-119.99996185302734,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-35.536460876464844,6.030445098876953,6.030445098876953,-34.50276565551758,-32.95402526855469,11.563690185546875,11.563690185546875,-32.555625915527344,-35.63512420654297,8.558679580688477,8.558679580688477,-35.549747467041016,-39.340633392333984,3.5749378204345703,3.5749378204345703,-34.667381286621094,-52.634071350097656,,,-120.0,-75.67694854736328,,-61.95159912109375,-120.0,-65.08152770996094,,-73.58454895019531,-120.0,-84.80235290527344,,,-120.0,-50.04718017578125,,,-120.0,-67.14920043945312,,-67.9163818359375,-120.0,-119.99999237060547,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-32.8873291015625,6.342713356018066,6.342713356018066,-31.544389724731445,-28.249359130859375,7.194642066955566,7.194642066955566,-27.772924423217773,-31.327896118164062,5.601168632507324,5.601168632507324,-30.522920608520508,-35.6373176574707,4.051088333129883,4.051088333129883,-34.5413932800293,-72.91048431396484,,,-120.0,-78.96683502197266,,-59.889190673828125,-120.0,-50.136993408203125,,-88.80846405029297,-120.0,-44.22943115234375,-3.0687179565429688,-3.0687179565429688,-44.305877685546875,-39.97956085205078,3.099503993988037,3.099503993988037,-37.24310302734375,-67.388916015625,,-68.01295471191406,-120.0,-119.99786376953125,,-2.0708865122287534e-05,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-30.687942504882812,6.539939880371094,6.539939880371094,-30.292932510375977,-27.22150993347168,8.521238327026367,8.521238327026367,-26.58075523376465,-32.330902099609375,7.404547691345215,7.404547691345215,-32.096981048583984,-32.472599029541016,3.3281612396240234,3.3281612396240234,-30.976226806640625,-53.851593017578125,,,-120.0,-68.2726821899414,,-67.54991149902344,-120.0,-51.17946243286133,,-86.27447509765625,-120.0,-73.81146240234375,,,-120.0,-48.54804992675781,0.5437984466552734,0.5437984466552734,-35.995361328125,-70.7095718383789,,-63.18670654296875,-120.0,-119.99999237060547,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-30.923921585083008,5.652121543884277,5.652121543884277,-31.150056838989258,-26.96213150024414,9.106192588806152,9.106192588806152,-26.323564529418945,-23.279399871826172,8.319345474243164,8.319345474243164,-22.491390228271484,-31.92357635498047,,,-120.0,-43.38109588623047,,,-120.0,-83.22158813476562,,-55.39289855957031,-120.0,-57.549034118652344,,-78.87373352050781,-120.0,-82.54463958740234,0.019316062331199646,0.019316062331199646,-52.83687210083008,-43.77898406982422,-0.7019639611244202,-0.7019639611244202,-38.889808654785156,-69.3736801147461,,-65.43698120117188,-120.0,-119.99998474121094,0.0,0.0,-33.45820999145508,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-29.328628540039062,8.024894714355469,8.024894714355469,-29.064075469970703,-26.819377899169922,13.120601654052734,13.120601654052734,-26.73343276977539,-28.53593635559082,12.189305305480957,12.189305305480957,-28.37289810180664,-34.36756896972656,2.7837722301483154,2.7837722301483154,-32.638763427734375,-53.55784606933594,-0.6547430753707886,-0.6547430753707886,-51.32182693481445,-68.92459869384766,,-69.39490509033203,-120.0,-57.385833740234375,,-81.56788635253906,-120.0,-59.11943817138672,1.090429663658142,1.090429663658142,-52.34511947631836,-47.7210578918457,0.7678529024124146,0.7678529024124146,-37.35026550292969,-65.10059356689453,,-70.38661193847656,-120.0,-119.99993896484375,0.0,0.0,-52.318321228027344,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-39.56415557861328,9.614513397216797,9.614513397216797,-39.274314880371094,-40.9892692565918,8.300683975219727,8.300683975219727,-40.62315368652344,-26.59683609008789,20.930646896362305,20.930646896362305,-26.56557273864746,-35.149742126464844,9.741456985473633,9.741456985473633,-34.66669464111328,-84.17777252197266,,,-120.0,-84.79203796386719,,-52.957550048828125,-120.0,-84.334228515625,,-53.70752716064453,-120.0,-91.86432647705078,,,-120.0,-73.19288635253906,,,-120.0,-80.4489517211914,,-54.40282440185547,-120.0,-119.99999237060547,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-35.81877517700195,6.99299955368042,6.99299955368042,-35.09471130371094,-28.699752807617188,9.42463207244873,9.42463207244873,-28.13477325439453,-29.524837493896484,9.579826354980469,9.579826354980469,-29.36051368713379,-30.626554489135742,6.418065547943115,6.418065547943115,-29.781166076660156,-63.43199157714844,,,-120.0,-80.87551879882812,,-62.0815315246582,-120.0,-67.37725067138672,,-75.51823425292969,-120.0,-85.56645202636719,,,-120.0,-55.37919998168945,,,-120.0,-73.10568237304688,,-66.65889739990234,-120.0,-119.99999237060547,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-28.846267700195312,7.43919563293457,7.43919563293457,-28.195459365844727,-30.588043212890625,8.843454360961914,8.843454360961914,-30.226106643676758,-33.21689224243164,6.038723945617676,6.038723945617676,-32.966339111328125,-30.079553604125977,1.424949049949646,1.424949049949646,-29.917774200439453,-41.00379180908203,1.1535005569458008,1.1535005569458008,-35.89720916748047,-72.10166931152344,,-64.36970520019531,-120.0,-41.213233947753906,0.772483229637146,0.772483229637146,-32.28385543823242,-92.03068542480469,,,-120.0,-45.09364318847656,-0.03538500890135765,-0.03538500890135765,-38.98603439331055,-62.93850326538086,,-73.63119506835938,-120.0,-119.99998474121094,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-35.905792236328125,7.98401403427124,7.98401403427124,-35.395835876464844,-28.309242248535156,14.962093353271484,14.962093353271484,-28.296384811401367,-33.48138427734375,11.263084411621094,11.263084411621094,-33.272789001464844,-39.85549545288086,0.10975873470306396,0.10975873470306396,-40.029075622558594,-39.962318420410156,3.342644691467285,3.342644691467285,-37.05724334716797,-65.24565124511719,,-64.13939666748047,-120.0,-63.443763732910156,-3.181662082672119,-3.181662082672119,-55.3319091796875,-57.262237548828125,0.4424307942390442,0.4424307942390442,-43.40546417236328,-67.37926483154297,,,-120.0,-62.77518844604492,,-73.35626983642578,-120.0,-119.99996948242188,,0.0,-120.0,gtq2g6z9,MoisesDBDatasource
