full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-25.240936279296875,8.529945373535156,8.529945373535156,-24.46686553955078,-25.667831420898438,9.828228950500488,9.828228950500488,-25.34850311279297,-26.34733009338379,13.415032386779785,13.415032386779785,-26.186798095703125,-27.867000579833984,4.830752849578857,4.830752849578857,-27.044570922851562,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-28.72882843017578,12.120246887207031,12.120246887207031,-28.53472900390625,-24.556900024414062,12.093721389770508,12.093721389770508,-24.179664611816406,-33.49696350097656,0.03697994351387024,0.03697994351387024,-27.511396408081055,-25.292654037475586,0.8725859522819519,0.8725859522819519,-26.93986701965332,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-28.22915267944336,10.259689331054688,10.259689331054688,-28.39012336730957,-45.96403503417969,3.508260726928711,3.508260726928711,-44.06062698364258,-32.169219970703125,14.07322883605957,14.07322883605957,-32.12579345703125,-30.245485305786133,8.791404724121094,8.791404724121094,-29.404085159301758,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-32.98054504394531,11.663444519042969,11.663444519042969,-32.74550247192383,-29.493972778320312,12.670245170593262,12.670245170593262,-29.379592895507812,-33.69115447998047,9.013248443603516,9.013248443603516,-33.08759307861328,-32.584747314453125,7.607987403869629,7.607987403869629,-32.11865997314453,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-32.306495666503906,7.302126407623291,7.302126407623291,-31.761615753173828,-31.16388702392578,7.992008209228516,7.992008209228516,-30.77674102783203,-23.92449188232422,14.694315910339355,14.694315910339355,-23.5837459564209,-30.124176025390625,6.5658111572265625,6.5658111572265625,-29.58914566040039,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-36.79573440551758,4.629505157470703,4.629505157470703,-34.50276565551758,-32.98422622680664,10.315242767333984,10.315242767333984,-32.555625915527344,-35.70803451538086,8.67525577545166,8.67525577545166,-35.549747467041016,-34.57136917114258,4.224869728088379,4.224869728088379,-34.667381286621094,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-33.655609130859375,5.252465724945068,5.252465724945068,-31.544389724731445,-28.42746925354004,7.372805595397949,7.372805595397949,-27.772924423217773,-31.117326736450195,5.885034084320068,5.885034084320068,-30.522920608520508,-31.70077896118164,3.7889370918273926,3.7889370918273926,-32.37175750732422,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-30.887584686279297,6.795202255249023,6.795202255249023,-30.292932510375977,-27.620573043823242,7.679272651672363,7.679272651672363,-26.58075523376465,-31.807537078857422,5.828248023986816,5.828248023986816,-32.096981048583984,-30.421180725097656,4.768157005310059,4.768157005310059,-29.789955139160156,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-31.530912399291992,5.642407417297363,5.642407417297363,-31.150056838989258,-27.170455932617188,8.216766357421875,8.216766357421875,-26.323564529418945,-23.21695327758789,7.744214057922363,7.744214057922363,-22.491390228271484,-29.429723739624023,-1.4965715408325195,-1.4965715408325195,-32.32497787475586,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-29.8421688079834,7.134831428527832,7.134831428527832,-29.064075469970703,-26.846641540527344,12.337749481201172,12.337749481201172,-26.73343276977539,-28.612293243408203,11.712031364440918,11.712031364440918,-28.37289810180664,-31.241342544555664,3.5591208934783936,3.5591208934783936,-31.259462356567383,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-39.6672248840332,9.954839706420898,9.954839706420898,-39.27431106567383,-41.303401947021484,8.182633399963379,8.182633399963379,-40.62315368652344,-26.606422424316406,22.148380279541016,22.148380279541016,-26.56557273864746,-34.97554397583008,10.488285064697266,10.488285064697266,-34.66669464111328,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-35.876731872558594,6.779018402099609,6.779018402099609,-35.09471130371094,-28.660831451416016,9.073816299438477,9.073816299438477,-28.13477325439453,-29.6413516998291,9.212366104125977,9.212366104125977,-29.36051368713379,-30.400094985961914,6.600862503051758,6.600862503051758,-29.781166076660156,xzslzg26,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-28.89200210571289,7.216409683227539,7.216409683227539,-28.195459365844727,-31.135421752929688,8.935409545898438,8.935409545898438,-30.226106643676758,-33.27630615234375,6.124279022216797,6.124279022216797,-32.966339111328125,-27.462379455566406,6.586986541748047,6.586986541748047,-26.943946838378906,xzslzg26,MoisesDBDatasource
