full_path,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-36.58816909790039,,-104.24021911621094,-120.0,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-31.855697631835938,6.781437873840332,6.781437873840332,-31.780061721801758,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-29.696460723876953,8.60548210144043,8.60548210144043,-29.538410186767578,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-38.51137161254883,5.265905380249023,5.265905380249023,-37.14490509033203,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-26.550607681274414,11.009771347045898,11.009771347045898,-26.186798095703125,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-33.51072692871094,0.06835862994194031,0.06835862994194031,-27.511396408081055,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-32.23597717285156,13.164087295532227,13.164087295532227,-32.12579345703125,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-34.60422897338867,5.359888553619385,5.359888553619385,-33.08759307861328,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-23.7884521484375,12.834653854370117,12.834653854370117,-23.5837459564209,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-36.15436935424805,7.341314315795898,7.341314315795898,-35.549747467041016,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-32.71172332763672,4.523379325866699,4.523379325866699,-30.522920608520508,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-32.48815155029297,6.467777729034424,6.467777729034424,-32.096981048583984,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-23.2731990814209,6.856962203979492,6.856962203979492,-22.491390228271484,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-28.41284942626953,10.5930814743042,10.5930814743042,-28.37289810180664,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-26.687774658203125,17.470603942871094,17.470603942871094,-26.56557273864746,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-30.552719116210938,6.413593292236328,6.413593292236328,-29.36051368713379,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-33.814212799072266,4.57368803024292,4.57368803024292,-32.966339111328125,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-33.598243713378906,7.866525173187256,7.866525173187256,-33.272789001464844,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-29.058696746826172,8.191471099853516,8.191471099853516,-28.459775924682617,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.20523452758789,8.097429275512695,8.097429275512695,-32.536861419677734,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-28.041728973388672,12.177629470825195,12.177629470825195,-27.765216827392578,lhtpigg8,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-23.36850929260254,8.538415908813477,8.538415908813477,-23.3326358795166,lhtpigg8,MoisesDBDatasource
