full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-33.72016143798828,8.227148056030273,8.227148056030273,-33.48835754394531,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-32.725624084472656,7.637957572937012,7.637957572937012,-32.111732482910156,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-27.695602416992188,12.651678085327148,12.651678085327148,-27.51344871520996,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-36.31221008300781,7.046531677246094,7.046531677246094,-35.46328353881836,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-25.320343017578125,8.07155990600586,8.07155990600586,-24.46686553955078,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-28.654911041259766,13.239677429199219,13.239677429199219,-28.53472900390625,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-28.26749610900879,10.720270156860352,10.720270156860352,-28.39012336730957,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-32.969329833984375,11.485245704650879,11.485245704650879,-32.74550247192383,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-32.66809844970703,7.147610187530518,7.147610187530518,-31.761615753173828,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-37.08367156982422,4.145859718322754,4.145859718322754,-34.50276565551758,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-34.00058364868164,5.413334846496582,5.413334846496582,-31.544389724731445,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-31.3402099609375,6.83390998840332,6.83390998840332,-30.292932510375977,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-31.691356658935547,6.598830223083496,6.598830223083496,-31.150056838989258,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-30.034921646118164,6.8115386962890625,6.8115386962890625,-29.064075469970703,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-46.2437858581543,1.4587852954864502,1.4587852954864502,-39.27431106567383,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-36.42984390258789,6.129236698150635,6.129236698150635,-35.09471130371094,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-29.267194747924805,6.93917179107666,6.93917179107666,-28.195459365844727,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-36.15113067626953,7.513140678405762,7.513140678405762,-35.395835876464844,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-34.3930778503418,12.097606658935547,12.097606658935547,-34.17191696166992,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-31.78083610534668,15.089561462402344,15.089561462402344,-31.745960235595703,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-31.851537704467773,6.856163024902344,6.856163024902344,-30.631244659423828,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-30.72925567626953,7.546298980712891,7.546298980712891,-29.614757537841797,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-29.455127716064453,9.729667663574219,9.729667663574219,-28.92911148071289,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-30.44196319580078,12.013261795043945,12.013261795043945,-30.068151473999023,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-28.986026763916016,7.601772308349609,7.601772308349609,-28.058399200439453,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-28.606252670288086,8.728429794311523,8.728429794311523,-27.792095184326172,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-32.491825103759766,10.555362701416016,10.555362701416016,-32.224365234375,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-26.804019927978516,10.740995407104492,10.740995407104492,-26.747886657714844,gbsvyktp,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-29.04421615600586,10.090862274169922,10.090862274169922,-28.68526840209961,gbsvyktp,MoisesDBDatasource
