full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-29.104509353637695,7.16596794128418,7.16596794128418,-28.309635162353516,-27.902542114257812,5.600561141967773,5.600561141967773,-28.323347091674805,-28.095294952392578,8.045032501220703,8.045032501220703,-27.085739135742188,-31.550048828125,3.6021993160247803,3.6021993160247803,-31.22679901123047,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-29.904176712036133,10.929917335510254,10.929917335510254,-29.54204559326172,-30.87868881225586,8.231488227844238,8.231488227844238,-30.310501098632812,-30.65260124206543,7.29970645904541,7.29970645904541,-30.097354888916016,-30.832319259643555,5.522057056427002,5.522057056427002,-30.569570541381836,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-31.369140625,14.9585542678833,14.9585542678833,-31.303394317626953,-31.488224029541016,12.956777572631836,12.956777572631836,-31.343338012695312,-27.928157806396484,19.210277557373047,19.210277557373047,-27.8867244720459,-29.22565269470215,13.005376815795898,13.005376815795898,-29.008771896362305,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-30.620784759521484,11.208267211914062,11.208267211914062,-30.51202392578125,-31.95926856994629,7.334054946899414,7.334054946899414,-31.355545043945312,-27.187084197998047,10.222110748291016,10.222110748291016,-27.16669273376465,-31.649324417114258,7.578845024108887,7.578845024108887,-31.261882781982422,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-32.84374237060547,7.780336856842041,7.780336856842041,-32.46970748901367,-35.646156311035156,5.02311897277832,5.02311897277832,-33.8278694152832,-25.58610725402832,10.008749008178711,10.008749008178711,-25.0262451171875,-27.366546630859375,5.900057792663574,5.900057792663574,-27.86917495727539,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-28.409900665283203,8.920459747314453,8.920459747314453,-27.771404266357422,-32.11537551879883,8.386415481567383,8.386415481567383,-31.173994064331055,-36.725955963134766,8.364835739135742,8.364835739135742,-36.94702911376953,-31.284992218017578,5.4057087898254395,5.4057087898254395,-31.00975227355957,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-28.360368728637695,9.10722541809082,9.10722541809082,-27.595760345458984,-27.43054962158203,10.174783706665039,10.174783706665039,-27.01158905029297,-25.903934478759766,12.286714553833008,12.286714553833008,-25.7565975189209,-31.03313636779785,3.9567389488220215,3.9567389488220215,-31.142122268676758,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-28.95006561279297,14.704922676086426,14.704922676086426,-28.864248275756836,-29.791969299316406,13.278862953186035,13.278862953186035,-29.678722381591797,-25.306787490844727,17.62853240966797,17.62853240966797,-25.34492301940918,-27.582481384277344,11.85109806060791,11.85109806060791,-27.244281768798828,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-37.62392044067383,10.62714958190918,10.62714958190918,-37.22572708129883,-31.769344329833984,12.843321800231934,12.843321800231934,-31.55923843383789,-34.00642776489258,11.903717994689941,11.903717994689941,-33.740047454833984,-36.588905334472656,6.982712745666504,6.982712745666504,-36.09951400756836,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-31.19864273071289,7.917446136474609,7.917446136474609,-30.834869384765625,-29.960350036621094,11.003480911254883,11.003480911254883,-29.45442008972168,-30.299177169799805,8.478658676147461,8.478658676147461,-29.82468605041504,-29.774282455444336,7.375304222106934,7.375304222106934,-29.314491271972656,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-26.226593017578125,8.563599586486816,8.563599586486816,-25.960845947265625,-28.004350662231445,8.338081359863281,8.338081359863281,-28.008920669555664,-31.712322235107422,8.573348999023438,8.573348999023438,-31.337482452392578,-31.823692321777344,3.445910930633545,3.445910930633545,-29.440574645996094,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-26.949993133544922,9.734405517578125,9.734405517578125,-26.565624237060547,-24.54759979248047,12.725028038024902,12.725028038024902,-24.221603393554688,-27.984859466552734,10.896604537963867,10.896604537963867,-27.848506927490234,-29.672462463378906,6.867310523986816,6.867310523986816,-29.17166519165039,acgtdtye,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-31.93297576904297,4.640594482421875,4.640594482421875,-32.821533203125,-31.225011825561523,10.968557357788086,10.968557357788086,-30.943626403808594,-33.14863204956055,8.987283706665039,8.987283706665039,-33.05343246459961,-32.16899490356445,5.3398027420043945,5.3398027420043945,-30.381803512573242,acgtdtye,MoisesDBDatasource
