full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,guitar/PredDecibel,guitar/SNR,guitar/SignalNoiseRatio,guitar/TargetDecibel,piano/PredDecibel,piano/SNR,piano/SignalNoiseRatio,piano/TargetDecibel,wind/PredDecibel,wind/SNR,wind/SignalNoiseRatio,wind/TargetDecibel,bowed_strings/PredDecibel,bowed_strings/SNR,bowed_strings/SignalNoiseRatio,bowed_strings/TargetDecibel,percussion/PredDecibel,percussion/SNR,percussion/SignalNoiseRatio,percussion/TargetDecibel,other_keys/PredDecibel,other_keys/SNR,other_keys/SignalNoiseRatio,other_keys/TargetDecibel,other_plucked/PredDecibel,other_plucked/SNR,other_plucked/SignalNoiseRatio,other_plucked/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-35.93067932128906,7.972869396209717,7.972869396209717,-35.395835876464844,-28.269908905029297,14.99078369140625,14.99078369140625,-28.296384811401367,-33.42751693725586,11.04503059387207,11.04503059387207,-33.272789001464844,-39.52265548706055,-0.009417355060577393,-0.009417355060577393,-40.029075622558594,-40.47918701171875,3.1162452697753906,3.1162452697753906,-37.05724334716797,-76.77611541748047,,-61.816123962402344,-120.0,-62.902713775634766,-3.2627274990081787,-3.2627274990081787,-55.3319091796875,-59.09281921386719,0.3958936333656311,0.3958936333656311,-43.40546417236328,-68.32311248779297,,,-120.0,-63.58445739746094,,-72.58650207519531,-120.0,-119.99993896484375,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-34.279727935791016,9.725664138793945,9.725664138793945,-34.17191696166992,-27.35354232788086,11.4393310546875,11.4393310546875,-27.277782440185547,-28.92200469970703,8.555864334106445,8.555864334106445,-28.459775924682617,-36.075687408447266,2.9169774055480957,2.9169774055480957,-35.047752380371094,-52.58493423461914,,,-120.0,-79.13359832763672,-7.035036105662584e-06,-7.035036105662584e-06,-46.04304504394531,-64.74262237548828,,-73.39529418945312,-120.0,-61.928184509277344,0.10211274027824402,0.10211274027824402,-43.40740203857422,-52.59378433227539,0.16662174463272095,0.16662174463272095,-42.61012649536133,-69.39266967773438,,-65.91656494140625,-120.0,-119.99998474121094,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-31.74856948852539,13.364631652832031,13.364631652832031,-31.745960235595703,-32.609622955322266,10.93893051147461,10.93893051147461,-31.979787826538086,-32.29938888549805,10.008212089538574,10.008212089538574,-32.536861419677734,-37.2376708984375,-0.04851658642292023,-0.04851658642292023,-38.21721649169922,-36.641353607177734,2.400930404663086,2.400930404663086,-35.12664794921875,-61.34223556518555,,-77.61811065673828,-120.0,-63.72307205200195,,-75.99085998535156,-120.0,-72.59674835205078,-0.0020356331951916218,-0.0020356331951916218,-39.30904769897461,-58.27689743041992,0.2938184142112732,0.2938184142112732,-43.44612121582031,-59.87568664550781,,-77.49993133544922,-120.0,-119.99977111816406,,-5.17719399795169e-07,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-31.067588806152344,6.356781482696533,6.356781482696533,-30.63124656677246,-30.7694091796875,5.182961940765381,5.182961940765381,-31.262073516845703,-28.48679542541504,9.897004127502441,9.897004127502441,-27.765216827392578,-34.434844970703125,3.0712294578552246,3.0712294578552246,-31.57902717590332,-66.67620849609375,,,-120.0,-78.67716979980469,,-60.00477600097656,-120.0,-37.84518051147461,,-101.01768493652344,-120.0,-51.447139739990234,,,-120.0,-47.78451919555664,0.5146628022193909,0.5146628022193909,-34.4820442199707,-65.41045379638672,,-70.3851089477539,-120.0,-119.99988555908203,0.0,0.0,-39.54005432128906,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-30.13444709777832,8.110240936279297,8.110240936279297,-29.614757537841797,-26.547718048095703,9.864631652832031,9.864631652832031,-26.2755184173584,-23.64273452758789,11.186610221862793,11.186610221862793,-23.3326358795166,-32.20310974121094,-2.67864990234375,-2.67864990234375,-35.412635803222656,-50.39485549926758,,,-120.0,-52.73609924316406,,-85.4704360961914,-120.0,-43.79724884033203,,-94.65640258789062,-120.0,-77.71834564208984,,,-120.0,-39.957515716552734,1.2183130979537964,1.2183130979537964,-30.062164306640625,-60.35502624511719,,-75.57574462890625,-120.0,-119.99998474121094,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-29.383792877197266,10.120170593261719,10.120170593261719,-28.92911148071289,-28.112686157226562,12.148046493530273,12.148046493530273,-28.035572052001953,-29.68002700805664,11.83617115020752,11.83617115020752,-29.572986602783203,-37.52259826660156,1.303832769393921,1.303832769393921,-36.741600036621094,-39.02263259887695,2.7086877822875977,2.7086877822875977,-35.80904769897461,-52.75365447998047,0.6277748346328735,0.6277748346328735,-41.45542526245117,-72.16057586669922,,-66.18540954589844,-120.0,-69.3680648803711,0.1824086308479309,0.1824086308479309,-50.33335876464844,-50.64363098144531,0.6446541547775269,0.6446541547775269,-42.74091339111328,-58.74236297607422,0.2615591287612915,0.2615591287612915,-50.193145751953125,-119.99998474121094,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-30.15538215637207,11.701122283935547,11.701122283935547,-30.068151473999023,-35.39402770996094,4.880396842956543,4.880396842956543,-34.259464263916016,-26.37849998474121,12.215105056762695,12.215105056762695,-26.366230010986328,-34.30097961425781,4.643453598022461,4.643453598022461,-31.896686553955078,-64.61390686035156,,,-120.0,-83.95964050292969,,-55.522125244140625,-120.0,-53.81261444091797,,-85.71434020996094,-120.0,-76.07785034179688,,,-120.0,-58.06622314453125,,,-120.0,-58.2245979309082,,-79.02638244628906,-120.0,-119.99996185302734,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-28.65570831298828,7.746562957763672,7.746562957763672,-28.058399200439453,-31.716529846191406,6.374399185180664,6.374399185180664,-30.74782371520996,-29.351940155029297,9.75558853149414,9.75558853149414,-29.084144592285156,-28.350479125976562,6.374503135681152,6.374503135681152,-27.076356887817383,-55.581459045410156,,,-120.0,-73.87952423095703,,-64.434814453125,-120.0,-54.2658805847168,,-85.48137664794922,-120.0,-96.51081085205078,,,-120.0,-58.1220588684082,,,-120.0,-64.5517578125,,-71.93838500976562,-120.0,-119.99999237060547,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-28.238218307495117,9.006546020507812,9.006546020507812,-27.792095184326172,-27.526947021484375,8.089698791503906,8.089698791503906,-27.190465927124023,-24.541664123535156,9.760035514831543,9.760035514831543,-24.397544860839844,-28.837356567382812,5.826336860656738,5.826336860656738,-27.109277725219727,-58.368316650390625,,,-120.0,-71.16642761230469,,-68.89762115478516,-120.0,-60.378211975097656,,-79.74983215332031,-120.0,-88.69416046142578,,,-120.0,-55.740943908691406,,,-120.0,-64.8580322265625,,-72.23068237304688,-120.0,-119.99999237060547,,0.0,-120.0,q601q181,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-32.590450286865234,9.9979887008667,9.9979887008667,-32.224365234375,-26.88249969482422,13.540284156799316,13.540284156799316,-26.92042350769043,-26.38918113708496,10.049406051635742,10.049406051635742,-26.047943115234375,-35.517826080322266,1.2073407173156738,1.2073407173156738,-34.2691650390625,-68.0240478515625,,,-120.0,-83.91254425048828,,-55.04505920410156,-120.0,-75.85371398925781,,-64.29181671142578,-120.0,-71.58956146240234,,,-120.0,-63.187538146972656,,,-120.0,-69.95626831054688,,-66.73279571533203,-120.0,-119.99990844726562,,0.0,-120.0,q601q181,MoisesDBDatasource
