full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-32.92620086669922,5.207794189453125,5.207794189453125,-32.46971130371094,-35.979408264160156,3.9984207153320312,3.9984207153320312,-33.8278694152832,-25.53114128112793,11.105123519897461,11.105123519897461,-25.0262451171875,-27.88018226623535,6.567139625549316,6.567139625549316,-27.86917495727539,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-28.37708282470703,8.492530822753906,8.492530822753906,-27.771404266357422,-32.197959899902344,7.430068016052246,7.430068016052246,-31.173994064331055,-36.96334457397461,5.723250389099121,5.723250389099121,-36.94702911376953,-31.712295532226562,4.698351860046387,4.698351860046387,-31.00975227355957,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-28.58762550354004,8.429306030273438,8.429306030273438,-27.595760345458984,-28.06578826904297,7.838872909545898,7.838872909545898,-27.01158905029297,-25.836257934570312,9.803666114807129,9.803666114807129,-25.7565975189209,-30.690248489379883,2.7539772987365723,2.7539772987365723,-31.142122268676758,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-29.080787658691406,12.884134292602539,12.884134292602539,-28.864248275756836,-30.396026611328125,8.82717227935791,8.82717227935791,-29.678722381591797,-25.43273162841797,10.92782974243164,10.92782974243164,-25.34492301940918,-27.408668518066406,7.298688888549805,7.298688888549805,-27.244281768798828,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-37.532310485839844,9.286681175231934,9.286681175231934,-37.22572708129883,-32.24452209472656,9.830316543579102,9.830316543579102,-31.55923843383789,-33.91789245605469,8.086121559143066,8.086121559143066,-33.740047454833984,-36.9710578918457,5.57078742980957,5.57078742980957,-36.09951400756836,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-31.48829460144043,7.530309677124023,7.530309677124023,-30.834869384765625,-30.551429748535156,8.408464431762695,8.408464431762695,-29.45442008972168,-29.977962493896484,6.533026218414307,6.533026218414307,-29.82468605041504,-29.671470642089844,6.683847427368164,6.683847427368164,-29.314491271972656,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-26.27536392211914,7.744392395019531,7.744392395019531,-25.960845947265625,-28.11445426940918,7.228141784667969,7.228141784667969,-28.008920669555664,-31.14131736755371,6.789139747619629,6.789139747619629,-31.337482452392578,-32.73589324951172,2.3977174758911133,2.3977174758911133,-29.440574645996094,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-27.827735900878906,6.10325813293457,6.10325813293457,-26.565624237060547,-24.502172470092773,10.25030517578125,10.25030517578125,-24.221603393554688,-28.51618194580078,9.059612274169922,9.059612274169922,-27.848506927490234,-29.18976593017578,4.3147735595703125,4.3147735595703125,-29.17166519165039,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-31.970600128173828,4.6515302658081055,4.6515302658081055,-32.821533203125,-31.69369888305664,9.112061500549316,9.112061500549316,-30.943626403808594,-32.9605712890625,7.112722396850586,7.112722396850586,-33.05343246459961,-32.22954559326172,4.861574172973633,4.861574172973633,-30.381803512573242,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-31.08803939819336,6.726688385009766,6.726688385009766,-29.708415985107422,-28.977413177490234,8.073867797851562,8.073867797851562,-28.094253540039062,-29.556272506713867,7.010504722595215,7.010504722595215,-30.21518325805664,-26.56722068786621,8.724357604980469,8.724357604980469,-26.627492904663086,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-32.81840896606445,4.413919448852539,4.413919448852539,-30.83681869506836,-28.73006820678711,8.232730865478516,8.232730865478516,-27.803251266479492,-33.37787628173828,3.8072926998138428,3.8072926998138428,-32.18638610839844,-28.45442008972168,4.768850803375244,4.768850803375244,-28.60366439819336,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-36.585365295410156,6.702177047729492,6.702177047729492,-35.675724029541016,-29.23110580444336,11.134101867675781,11.134101867675781,-28.872833251953125,-28.013385772705078,11.114391326904297,11.114391326904297,-27.704891204833984,-35.69047927856445,8.06747055053711,8.06747055053711,-35.277503967285156,zune532k,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-28.031274795532227,14.021963119506836,14.021963119506836,-27.856956481933594,-29.782943725585938,9.744123458862305,9.744123458862305,-29.206340789794922,-28.924894332885742,11.771004676818848,11.771004676818848,-28.746545791625977,-30.672473907470703,7.253319263458252,7.253319263458252,-30.149309158325195,zune532k,MoisesDBDatasource
