full_path,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-27.484243392944336,4.726412296295166,4.726412296295166,-27.109277725219727,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-35.255897521972656,0.6770073771476746,0.6770073771476746,-34.2691650390625,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-29.65620231628418,5.577840805053711,5.577840805053711,-27.418750762939453,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-29.71815299987793,5.980490207672119,5.980490207672119,-29.06308364868164,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7dd515b0-e218-425d-b8bf-a75056237d6a.npz,-26.84185218811035,11.288886070251465,11.288886070251465,-26.316253662109375,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-30.71715545654297,1.8725764751434326,1.8725764751434326,-31.22679901123047,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-30.7133846282959,4.563320636749268,4.563320636749268,-30.569570541381836,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-29.31195831298828,9.083477020263672,9.083477020263672,-29.008771896362305,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-32.08479309082031,6.736931800842285,6.736931800842285,-31.261882781982422,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-28.063241958618164,6.845759391784668,6.845759391784668,-27.86917495727539,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-31.34424591064453,4.283194541931152,4.283194541931152,-31.00975227355957,2tx9mc4f,MoisesDBDatasource
