full_path,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-31.511056900024414,7.560150146484375,7.560150146484375,-30.73606300354004,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-31.262771606445312,6.763236999511719,6.763236999511719,-29.702970504760742,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-34.023441314697266,6.27070426940918,6.27070426940918,-32.347023010253906,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-30.354433059692383,10.258777618408203,10.258777618408203,-29.805604934692383,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-26.076019287109375,8.186563491821289,8.186563491821289,-25.34850311279297,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-24.664440155029297,11.519411087036133,11.519411087036133,-24.179664611816406,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-45.68772888183594,2.3541293144226074,2.3541293144226074,-44.06062698364258,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-29.75501251220703,9.296815872192383,9.296815872192383,-29.379592895507812,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-31.732521057128906,5.861995697021484,5.861995697021484,-30.77674102783203,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-33.74451446533203,8.818178176879883,8.818178176879883,-32.555625915527344,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-28.14764404296875,5.437121391296387,5.437121391296387,-27.772924423217773,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-27.947233200073242,7.353991508483887,7.353991508483887,-26.58075523376465,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-29.61067008972168,4.305377006530762,4.305377006530762,-26.323564529418945,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-27.331073760986328,10.042728424072266,10.042728424072266,-26.73343276977539,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-41.1784782409668,7.270050048828125,7.270050048828125,-40.62315368652344,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-28.85312843322754,7.73581600189209,7.73581600189209,-28.13477325439453,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-33.094730377197266,4.714177131652832,4.714177131652832,-30.226106643676758,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-28.82969093322754,11.80211067199707,11.80211067199707,-28.296384811401367,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-27.79798126220703,10.66165542602539,10.66165542602539,-27.277782440185547,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.3758659362793,11.989944458007812,11.989944458007812,-31.979787826538086,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-31.52508544921875,4.98491096496582,4.98491096496582,-31.262073516845703,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-28.374998092651367,6.089929580688477,6.089929580688477,-26.2755184173584,9rg6syhm,MoisesDBDatasource
